Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Reweigh_1,0.5,1.0,0.0,0.8436003588684834,0.9455753220986414,3.407629198058648,0.8614860708397782,5,0.6276863436440793,1,0.911801300195255,5,0.9268773999655378,7,18
Reweigh_1,0.5,1.0,0.4,0.8587549857857815,0.9455753220986414,1.8921665063288406,0.8119592755057842,5,0.48572130672207714,3,0.879485303810466,6,0.8914767643039857,7,21
Reweigh_1,0.5,1.0,0.8,0.8673916098278079,0.9455753220986414,1.0285041021261931,0.759580916875898,3,0.3783535519099599,1,0.8557730703645885,6,0.8672502803763007,7,17
Reweigh_1,0.6,0.0,0.0,0.8401413855350058,0.9455753220986414,3.7535265314064037,0.8097265525423064,5,0.6833687760595949,1,0.8892175036320878,5,0.9331311900239503,7,18
Reweigh_1,0.6,0.0,0.4,0.8566579832023608,0.9455753220986414,2.101866764670912,0.7528890540507723,3,0.5305213588155867,3,0.8559725594652517,6,0.8970753961087107,7,19
Reweigh_1,0.6,0.0,0.8,0.8671159728902965,0.9455753220986414,1.0560677958773357,0.6899241526064785,3,0.4167803659947608,1,0.8324021347463872,6,0.870082254605478,7,17
Reweigh_1,0.6,0.4,0.0,0.8393036654308044,0.9455753220986414,3.8372985418265504,0.8653883971694581,5,0.6806619461538093,1,0.9049132429192825,5,0.9351552682219314,7,18
Reweigh_1,0.6,0.4,0.4,0.8558905234939954,0.9455753220986414,2.178612735507446,0.7879630723250416,3,0.5255513093389009,3,0.8714255948290422,6,0.897795815620779,7,19
Reweigh_1,0.6,0.4,0.8,0.8663485131819312,0.9455753220986414,1.1328137667138694,0.723523367675176,3,0.41158664446530435,1,0.8471829620252832,6,0.8707094205045609,7,17
Reweigh_1,0.6,0.8,0.0,0.8380443829515852,0.9455753220986414,3.963226789748464,0.8851375448740053,5,0.6769865146538837,1,0.9234898393502554,5,0.9372309497839322,7,18
Reweigh_1,0.6,0.8,0.4,0.854793380389783,0.9455753220986414,2.288327045928684,0.8244872311105872,5,0.5198650394739456,3,0.8872818606106094,6,0.9002533400825514,7,21
Reweigh_1,0.6,0.8,0.8,0.8651378725152141,0.9455753220986414,1.253877833385575,0.760629611152741,3,0.4050170694674509,1,0.8623919803238311,6,0.8724149602897129,7,17
Reweigh_1,0.6,1.0,0.0,0.8370823559932118,0.9455753220986414,4.059429485585808,0.8929658316245457,4,0.6748471827844517,1,0.9321523897983832,5,0.9388669792422633,7,17
Reweigh_1,0.6,1.0,0.4,0.8540313253272513,0.9455753220986414,2.3645325521818528,0.8362024074185344,5,0.5170136695651601,3,0.8955559090986441,6,0.9010125093749757,7,21
Reweigh_1,0.6,1.0,0.8,0.8640569433485024,0.9455753220986414,1.3619707500567513,0.7808039641179692,3,0.40020072980402,1,0.8723934908480885,6,0.8739972920138572,7,17
Reweigh_1,0.7,0.0,0.0,0.8332072249305503,0.9455753220986414,4.446942591851954,0.8381385781775768,5,0.7350933863736313,1,0.9084533743888811,5,0.9463647676281878,7,18
Reweigh_1,0.7,0.0,0.4,0.8521288899938387,0.9455753220986414,2.554776085523114,0.7794512593359976,3,0.5640461131668429,1,0.8710287919234541,6,0.9058444955429632,7,17
Reweigh_1,0.7,0.0,0.8,0.8640947758693373,0.9455753220986414,1.3581874979732622,0.7088048427588394,3,0.44379851221786365,3,0.8456907952916844,6,0.8784908688173844,7,19
Reweigh_1,0.7,0.4,0.0,0.8321587236388399,0.9455753220986414,4.551792721022996,0.9020839537464034,5,0.7345219193143191,1,0.9269930177397367,5,0.9489451551127313,7,18
Reweigh_1,0.7,0.4,0.4,0.8513235977646385,0.9455753220986414,2.6353053084431366,0.8157961296990643,5,0.5591439747426258,1,0.8870181717850338,6,0.9078347921933939,7,19
